iter,LR0.9_E0.0_Time,LR0.9_E0.0_Rewards,LR0.9_E0.0_Steps,LR0.9_E0.0_Convergence,LR0.9_E0.5_Time,LR0.9_E0.5_Rewards,LR0.9_E0.5_Steps,LR0.9_E0.5_Convergence,LR0.9_E0.7_Time,LR0.9_E0.7_Rewards,LR0.9_E0.7_Steps,LR0.9_E0.7_Convergence,LR0.9_E0.9_Time,LR0.9_E0.9_Rewards,LR0.9_E0.9_Steps,LR0.9_E0.9_Convergence
139,0.029477257,-45.7,131.54,7.6123626507,0.024710406,19.2,82.8,7.2656585088,0.024526359,-1.96,101.94,8.7320625796,0.023199565,20.78,81.22,7.898244105
140,0.029689994,-42.54,126.36,7.419515924,0.024835363,22.44,79.56,7.5915177384,0.024631633,-10.54,104.46,8.6264346742,0.023310208,53.44,48.56,7.6461021994
141,0.029800046,-12.86,112.84,7.6470414328,0.024998234,34.04,67.96,6.9111824687,0.024761856,1.78,98.2,8.3169170128,0.023420441,52.36,49.64,7.3551012929
142,0.029924733,-9.62,109.6,7.4097643019,0.025162195,5.12,94.86,6.7413256906,0.024869606,33.74,68.26,8.3545513736,0.023535236,-66.88,144.64,7.7281489025
143,0.030080513,-5.26,105.24,7.3817715229,0.025258943,-15.8,113.76,7.1579582348,0.024989659,52.4,49.6,8.5581262687,0.023705976,19.48,82.52,7.5458187699
144,0.030207803,-14.66,112.62,7.2188647494,0.025389035,35.02,66.98,7.3771972306,0.025082191,-7.92,103.86,7.9243681038,0.023805647,-3.96,103.94,7.57056212
145,0.030395423,-136.56,177.96,7.2431726156,0.025613708,35.32,66.68,7.3534827082,0.025172518,8.48,91.5,7.553570489,0.023924911,-30.6,126.54,7.7968640268
146,0.030545094,-140.22,177.58,7.7161450004,0.025723781,52.64,49.36,7.707912959,0.025285043,38.64,63.36,7.8303130144,0.024053595,10.12,89.86,7.7897654075
147,0.030674001,-164.58,185.78,7.8544326468,0.025863346,52,50,8.0704332922,0.025375602,0.64,99.34,7.3365744899,0.024176981,38.28,63.72,7.5116257014
148,0.030843811,-66.84,150.66,7.7653878313,0.025987679,-27.3,119.2,7.9364882935,0.025506826,17.82,84.18,6.7601833445,0.024299938,0.62,99.36,7.6668513097
149,0.030993459,-17.7,115.66,8.0123729033,0.026151655,-78.5,150.2,7.7644373846,0.025588719,52.66,49.34,6.6215578633,0.024401316,23.02,78.98,8.0624542893
150,0.031159007,-196.62,199.64,8.316171963,0.026292032,-9.78,105.72,7.1527170373,0.025681192,-0.6,100.58,6.5969301901,0.024523693,16.86,85.14,7.9344288831
151,0.031327458,-1.1,103.1,8.5742912614,0.02644327,4.66,97.34,7.5958697597,0.025790636,7.32,94.68,7.1093027322,0.024658322,37.14,64.86,8.3346059949
152,0.031642169,34.46,67.54,8.6825512515,0.026563433,-16.1,118.1,7.6176373094,0.025898207,-5.32,107.32,7.1061400634,0.024803874,-65.1,138.82,7.7781747267
153,0.031745662,34.16,67.84,8.7916321945,0.026715454,-194.74,199.78,7.1114388244,0.026013047,-50.92,138.78,6.9890774043,0.025040248,-28.86,120.76,7.8716560905
154,0.03184741,10.22,91.78,8.7015349586,0.026857585,-47.26,139.16,7.0215333715,0.026140598,-9.56,111.56,7.5221274206,0.025145318,-29.1,114.94,7.9651189723
155,0.031991721,21.36,80.64,8.6210990681,0.026970347,-54.68,136.48,7.1076769753,0.026276926,21,81,7.9652311326,0.025263675,-56.9,140.72,7.7079330323
156,0.032115587,27.88,74.12,8.3239391796,0.027094521,-196.78,199.8,6.8461816064,0.026376212,-41.56,127.4,8.0260042306,0.025414712,-110.06,161.56,7.7831866641
157,0.032209826,-11.88,107.82,8.3423783341,0.027383746,-180.68,193.8,7.042304408,0.026493807,52.86,49.14,7.9368062304,0.025529674,-160.64,181.84,7.6703675808
158,0.032336199,37.08,64.92,8.5428086781,0.027623855,-164.88,190.12,7.0428136008,0.026597096,17.9,84.1,8.4054286682,0.025652642,-18.88,114.82,7.5209146823
159,0.032451923,37.34,64.66,8.2346059701,0.027789669,-20.92,112.82,7.2080556049,0.026753716,19.84,82.16,8.5462611095,0.02574344,-14.36,104.24,7.3377583235
160,0.032565772,26.26,75.74,7.9069014771,0.027896659,-161.82,187.06,7.2429650815,0.02684057,-3.32,99.26,8.7343284415,0.025859545,8,94,7.4735835982
161,0.032721016,35.14,66.86,7.5982616689,0.028021768,22.58,79.42,6.6743063956,0.027028079,22.04,79.96,8.4281967502,0.026047143,-18.12,112.04,7.1303077749
162,0.03281542,35.18,66.82,7.2668437648,0.028161621,35.02,66.98,6.9421892061,0.027154848,31.34,70.66,8.8093506308,0.026169272,-16.08,110,7.5332630115
163,0.032925156,22.4,79.6,7.3253933709,0.028342241,50.6,51.4,7.0389715347,0.027274267,16.88,85.12,8.6820550971,0.026289167,50.36,51.64,7.36739111
164,0.033056525,-11.98,109.94,7.4054898352,0.02849895,1.34,98.64,6.9648414462,0.027374234,37.86,64.14,8.4387063382,0.026458485,-73.74,147.46,7.3922363344
165,0.033189634,35.72,66.28,7.0899660854,0.028621357,-137.34,176.72,7.4433621685,0.027511574,35,67,8.7069941519,0.026601305,-0.76,98.72,7.2480132375
166,0.033296609,52.78,49.22,6.8639816484,0.028825795,-14.88,112.84,7.6179027217,0.027645625,18.34,83.66,7.9946087198,0.02681242,-62.94,138.68,7.4869880574
167,0.033407418,-6.5,108.5,6.7374309974,0.028944446,-144.32,177.64,7.1343506516,0.027831286,-16.66,114.62,8.4071814221,0.026918986,-191.4,198.46,7.876012715
168,0.033514898,-62.78,142.56,6.3321152593,0.029063847,-93.48,159.12,6.9821162921,0.027963357,23.18,78.82,8.0695631222,0.027040768,-32.58,126.5,7.4231931384
169,0.033711508,-29.8,127.76,6.3699030178,0.029195336,24.44,77.56,7.152209194,0.028152404,-174.6,189.74,8.852130829,0.027151471,35.5,66.5,7.7489870236
170,0.033846303,-44.72,132.58,7.0474519571,0.029347666,-177.22,192.36,7.5223786471,0.028286429,39.82,62.18,8.5793223355,0.027273411,-20.84,120.82,8.0324105952
171,0.033994676,-30.12,120,6.7769566636,0.02953532,-19.72,113.64,8.0854667292,0.028413188,52.24,49.76,8.1792916276,0.02736283,19.52,82.48,8.2733022134
172,0.034143746,-35.34,127.24,7.2975618712,0.029646844,-143.08,180.44,8.1263164237,0.0285356,33.88,68.12,7.7276966559,0.027497309,-34.82,130.76,8.0006288949
173,0.034283883,-4.62,104.6,7.1415352162,0.029814977,-79.86,155.6,8.5465396739,0.028646736,-25.06,116.96,7.7512295773,0.027616669,51.96,50.04,7.7739549144
174,0.034381712,-129.44,178.92,7.3456669838,0.029941123,-0.74,100.72,8.7621312496,0.028799448,35.08,66.92,7.7821058678,0.027746328,52.34,49.66,7.5658088531
175,0.034628399,-151.24,184.56,7.8377686937,0.03004434,25.62,76.38,8.1168254715,0.028945396,-151.34,182.64,7.3236235331,0.027845803,26.56,75.44,7.4508504818
176,0.034930745,7.94,94.06,8.2290850843,0.030188208,17.6,84.4,7.7267820928,0.029096205,-151.08,182.38,7.4269575462,0.027945285,-3.8,105.8,7.1072191943
177,0.035043046,-157.98,181.2,8.2202918091,0.030301102,1.2,100.8,8.071904348,0.029243217,-199,200,7.35283098,0.028064951,-18.02,113.96,7.1313652282
178,0.035174864,-32,123.9,8.3262909864,0.030438044,35.78,66.22,8.4084724491,0.029426723,36.86,65.14,7.4239515282,0.028199047,17.7,84.3,7.0020978154
179,0.035323985,-30.82,126.76,8.4357157189,0.030540739,10.64,89.34,8.567024581,0.02964228,3.52,98.48,6.9377835804,0.028326389,-137.4,174.76,6.973879141
180,0.035457656,9.26,88.7,7.7819627702,0.03063792,19.92,82.08,8.2349542051,0.029773912,-3.86,97.78,7.2613676455,0.028461277,-10.56,110.54,6.8014763489
181,0.035548069,0.92,99.06,8.1433287885,0.03075083,-37.3,127.18,7.9195511317,0.029878187,-110.28,165.82,7.5930685773,0.028592677,0.96,101.04,6.4697169863
182,0.035668304,-199,200,8.0218110907,0.03088273,18.28,83.72,7.778078757,0.030007297,-119.28,170.78,7.8673922442,0.028709047,-17.62,115.58,6.4203615432
183,0.03582607,-4.32,104.3,8.3361180247,0.031002085,9,93,7.5349316853,0.030152635,-90.5,154.12,8.0649757423,0.028812299,3.38,98.62,6.9600962814
184,0.036009262,-138.6,169.9,8.0233317582,0.0311058,51.52,50.48,7.6035973637,0.030273824,-66.36,154.22,8.4391316811,0.028906395,52.34,49.66,6.9814585503
185,0.036211394,7.46,90.5,8.0457788553,0.031230161,16.38,81.58,7.8078382819,0.030417442,35.44,66.56,9.0248702784,0.029006073,19.36,82.64,7.0660754682
186,0.036427345,38.92,63.08,7.7582092618,0.031351763,17.76,84.24,8.166298591,0.030608497,39.32,62.68,9.0715884781,0.029140924,39.76,62.24,6.7120480105
187,0.036611167,-9.42,99.3,7.9434869921,0.03146547,-127.8,171.22,8.245561911,0.030715996,-20.16,116.1,8.707094659,0.029262453,37.72,64.28,6.4547141824
188,0.036821532,15.86,86.14,7.8782154977,0.031596331,-44.16,136.06,8.0413414108,0.030814202,-7.08,107.06,8.6213467992,0.02937022,2.96,97.02,6.4598452726
189,0.037013319,35.28,66.72,7.6367910311,0.031729457,4.32,95.66,7.9151234125,0.030911008,15.44,84.54,8.5432802819,0.029555345,-139.88,177.24,5.9365344849
190,0.037216341,-83.4,155.1,7.7440209171,0.03186801,18.4,81.58,7.9609262214,0.030998616,51.88,50.12,8.4990730288,0.029706,-72.94,146.66,5.9413965782
191,0.037468442,-46.96,134.82,7.5893213468,0.031965978,10.52,91.48,7.5317694295,0.031092919,34.32,67.68,8.1238969279,0.029889739,5.42,92.54,6.1148944541
192,0.037692854,-45.06,134.94,7.6538911294,0.032139906,36.96,65.04,7.6260611353,0.031178406,-113.7,159.14,8.1086426629,0.030033804,-106.94,166.52,6.4499425772
193,0.037939133,-156.62,185.9,7.5117109706,0.03226589,-41.04,128.9,7.6264602474,0.031324113,3.54,96.44,8.3996501217,0.030194307,-25.34,121.28,6.2019342066
194,0.038192577,-46.46,132.3,7.6165569557,0.032396905,34.44,67.56,7.2275665643,0.031424406,-23.42,121.38,8.6064650002,0.030360761,53.12,48.88,6.6062986559
195,0.038412787,-142.62,175.94,7.5053521816,0.03256355,-73,148.74,7.0601055805,0.031537931,-14.46,110.4,8.0833690089,0.030468116,-39.3,131.2,6.733709456
196,0.038628394,-3.58,99.52,7.9682002971,0.032688439,32.28,69.72,6.7716399899,0.031661043,11.68,90.32,8.1295623581,0.030590421,-27.16,123.1,6.8669799287
197,0.038743773,-14.34,114.32,7.5935412561,0.032835364,37.54,64.46,6.4893154088,0.03176811,50.82,51.18,8.1483930791,0.030728035,3.06,98.94,6.9198116827
198,0.038877283,-191.18,198.24,7.7542137443,0.032981254,-70.22,137.88,6.457369544,0.031860384,30,72,8.6777601894,0.030852798,34.48,67.52,7.0561936692
199,0.039095459,-11.44,109.4,7.9613335698,0.033150463,0.14,101.86,6.1170222987,0.031991538,21.22,80.78,9.198421963,0.030958061,-6.58,102.52,7.1889496192
200,0.039250819,6.46,95.54,8.2430243784,0.033294087,-23.24,123.22,6.2554434451,0.032112927,-37.8,129.7,9.4329976534,0.031125851,35.1,66.9,7.2048253189
201,0.039447885,-32.42,122.3,7.952541263,0.033581405,-34.36,128.28,6.6595311796,0.032237727,-44.7,138.62,9.4683628345,0.031240944,-5.48,105.46,7.5651564153
202,0.039650599,-79.84,153.56,8.2907819671,0.033787525,-59.86,147.72,6.5550108508,0.032361258,-21.98,109.84,8.9872751783,0.031363462,-2.74,100.7,7.382940089
203,0.039774295,-16.06,112,8.2535317059,0.033954625,-164.72,183.9,6.5403748837,0.032473451,-39.44,131.34,8.7835853211,0.031486019,2.32,99.68,7.1398163368
204,0.039911941,19.58,82.42,8.1545643312,0.034081629,-196.02,199.04,6.7220673772,0.032617473,13.46,88.54,8.3186096128,0.031608871,3.84,96.14,7.1938895954
205,0.040050217,-71.42,147.16,7.7643742499,0.034249564,-38.76,128.64,6.7594266253,0.032831463,16.46,85.54,8.381049912,0.031762457,36.2,65.8,7.5174459563
206,0.040209966,-74.64,150.38,7.3521387925,0.034386605,-196.92,199.94,6.7339185403,0.032961873,-166.22,189.44,8.921834177,0.031868104,-7.34,103.28,8.077982636
207,0.040493383,22.18,79.82,8.4039553225,0.034516236,-72.98,146.7,7.1955166755,0.033120209,52.84,49.16,9.1595922049,0.0320105,-80.3,152,7.9390042337
208,0.040597318,34.76,67.24,8.1743312946,0.034653932,-56.14,141.98,7.3646696928,0.033218378,-15.56,113.52,8.6292785165,0.032206436,-21.68,121.66,8.1257823358
209,0.040734924,-163.28,184.48,8.3294325299,0.034772213,-16.08,114.04,8.0625040118,0.033374423,53,49,7.7758348388,0.032363618,-80.14,157.9,8.1626237111
210,0.040901581,21.12,80.88,8.5090684352,0.03493403,-116.24,165.72,8.6954216888,0.03348898,20.02,81.98,7.8051954396,0.032532851,-80.4,156.14,8.0512713652
211,0.041054561,-59.08,144.92,9.193391148,0.035082634,-177,192.14,9.1418386542,0.033646763,-152.96,184.26,8.0548873541,0.032696208,-54.22,142.08,8.2036124316
212,0.041206112,-3.42,101.38,8.483706829,0.035250389,-9.56,107.52,9.7238895704,0.033830023,-1.08,99.04,8.3988041429,0.032836916,-49,142.92,8.126077768
213,0.041364346,-159.88,187.14,9.3523630912,0.03543953,12.76,89.24,10.0936318346,0.033963049,22.96,79.04,8.1183245351,0.032988016,-52.86,142.74,8.3282487043
214,0.041490138,-4.92,106.92,10.2391631754,0.035564061,16.04,85.96,10.4861966316,0.034071316,-178.28,193.42,8.3201517803,0.03310424,20.58,81.42,8.1100277834
215,0.041620111,37.9,64.1,10.5103796402,0.035723247,-140.88,174.2,10.9393535071,0.034224571,-73.74,153.52,8.05243777,0.033231935,4.54,97.46,7.9336478157
216,0.041734071,22.26,79.74,10.589147283,0.035919337,52.28,49.72,12.2153954376,0.034422515,-179.38,196.54,7.6246339524,0.033341679,-11.1,111.08,7.5866355627
217,0.041892567,32.28,69.72,10.4821315497,0.036023636,51.9,50.1,12.457742537,0.034683499,-56.6,140.42,7.6794861273,0.033475043,-153.66,182.94,8.0279001043
218,0.041995744,-1.94,103.94,10.4365241438,0.036148258,2.2,95.76,12.6895859854,0.034823799,-152.44,185.76,7.8589042526,0.033636277,-20.64,114.56,8.0961734425
219,0.042134679,-22.6,116.52,10.2362025233,0.036250691,-129,172.42,12.5779300446,0.03496729,-132.58,173.98,8.0336708207,0.033761946,15.62,86.38,8.5550668394
220,0.042241145,-158.86,182.08,9.8536157997,0.036367212,-24.08,115.98,12.5616371178,0.035102284,-44.16,132.02,7.5531171498,0.033899351,51.98,50.02,8.6323316677
221,0.042404995,-73.5,153.28,9.514259629,0.036491054,36.42,65.58,12.9026144457,0.035236343,-137.6,174.96,7.5308559633,0.034015973,-40.16,128.02,8.3039723922
222,0.042564795,-170.88,192.08,9.8678287167,0.036611775,-116.6,172.14,13.016390205,0.035369626,-193.72,198.76,7.6185115392,0.034134718,20.38,81.62,8.5299795854
223,0.042708599,-153.64,178.88,9.2628748395,0.036788427,16.96,85.04,12.3979769029,0.035607018,23,79,7.9115272768,0.034240349,-117.48,162.92,8.7662644389
224,0.042830911,-164.58,185.78,8.8200593328,0.03693966,-36.64,126.52,12.1477743631,0.035724753,-48.96,130.76,7.4910023539,0.0343496,38.68,63.32,8.9466227179
225,0.042993037,-68.78,144.52,8.7554021835,0.037055992,-19.96,119.94,12.315943277,0.035868859,16.4,83.58,7.5625714068,0.03446568,36.28,65.72,9.4350959611
226,0.043122911,-139.16,178.54,8.6316552093,0.037219412,-150.12,181.42,11.5354881941,0.036003651,-81.2,154.92,7.4389729599,0.034628907,11.56,88.42,9.2115440049
227,0.043265599,2.56,99.44,7.9567129729,0.037368874,-121.94,169.4,11.1598158561,0.036270265,-33.98,127.9,7.4228033304,0.03473605,-93.1,158.74,8.6835455743
228,0.043473292,-89.82,161.52,7.9725717865,0.037512606,-37.48,131.4,11.1241929024,0.036379925,17.26,84.74,7.447973436,0.034847612,-12.14,110.1,8.2600279895
229,0.043608908,-124.46,175.96,8.3944585556,0.037698434,-26.24,120.16,10.7172638978,0.036469166,32.74,69.26,7.4956988308,0.034983104,4.06,95.92,7.738656096
230,0.043770279,-49.28,137.14,8.708646888,0.037846555,-45.76,135.64,10.3100398915,0.036601791,-22.28,120.24,7.378975769,0.035090366,-11.1,107.04,7.7789503952
231,0.043917822,-80.4,152.1,9.0719219934,0.038036777,20.36,81.64,9.6332199733,0.036716091,19.38,82.62,7.4538785265,0.035198331,-76.26,147.96,7.9939586074
232,0.044122152,-111.84,163.34,9.5064833921,0.038198727,-43.24,133.12,8.8940578614,0.036851095,-38.94,130.84,7.3821188713,0.03533242,-131.08,172.48,8.242994653
233,0.044260207,19.08,80.9,9.2496789072,0.038296637,-36.26,130.18,9.7694556347,0.036968238,0.12,99.86,7.0599534901,0.035453538,-145.32,178.64,8.0597484997
234,0.04441146,32.64,69.36,9.0253109791,0.038421661,-33.32,125.22,10.12326043,0.037087319,3.66,96.32,7.2552318034,0.035581397,21.64,80.36,7.7494158294
235,0.044522261,-10.26,108.22,9.5843426994,0.038563851,-112.04,171.62,9.701856385,0.037238045,-15.38,113.34,7.2694305371,0.035738016,-85.72,157.42,7.2556279864
236,0.044643248,-30.82,124.74,9.8531134124,0.03869477,-14.46,116.46,9.3350048484,0.037358538,-19.54,115.48,7.2506509877,0.035866214,-29.04,122.96,7.3259872916
237,0.044816019,0.44,99.54,9.9417602087,0.038849804,38.94,63.06,8.8689236434,0.037500589,-99.54,163.16,7.1727933406,0.035975697,5.2,94.78,7.6236292222
238,0.044930366,-8.74,106.7,9.9098331034,0.038940883,37.6,64.4,8.8083804778,0.037648825,-78.48,150.18,6.98501961,0.036167985,-57.34,145.2,8.0397208772
239,0.045051506,-66.58,148.38,10.016645217,0.03904879,22.26,79.74,8.5826523945,0.037790782,52.66,49.34,7.0010154563,0.03636187,-32.54,118.38,8.1124033009
240,0.045159339,20.82,81.18,9.8121948793,0.039157016,12.72,87.26,9.0142858688,0.037974636,27.12,74.88,7.2361035029,0.03646943,-158.38,183.62,8.7817190758
241,0.045300616,-77.44,153.18,9.4657589854,0.039287804,35.04,66.96,8.8117301647,0.038113247,21.76,80.24,7.1533212093,0.036589785,-55.44,145.32,8.7319967851
242,0.045516153,-137.32,174.68,8.8669668885,0.039457997,-13.18,111.14,8.7326124125,0.03835895,7.66,94.34,6.919797859,0.036729074,-41.68,133.58,8.2816955015
243,0.045661657,4.86,97.14,8.9365006776,0.039582935,52.72,49.28,7.8595610057,0.038503422,-134.32,173.7,7.1132154293,0.036856604,-6.32,104.28,8.4565197299
244,0.045790155,23.28,78.72,8.8654450049,0.039733565,-24.04,115.94,7.9369655954,0.038616746,-151.48,182.78,6.9943362253,0.036995766,-27.24,123.18,8.4950991593
245,0.045959283,-109.2,160.7,8.4415246171,0.039861373,8.36,93.64,7.7847582887,0.038867059,-142.28,179.64,7.486155687,0.037114412,-48.68,132.5,8.4178080629
246,0.046108522,37.3,64.7,8.5336354349,0.040020484,-72.12,151.9,7.8031276062,0.038999981,-196.92,199.94,7.4293692637,0.037251331,-34.66,120.5,8.5390685282
247,0.046240343,-41.04,130.92,8.9326822776,0.040197284,-25.44,121.38,8.1417558276,0.039242672,-82.62,150.28,7.571117905,0.03738854,-148.9,182.22,8.2874256976
248,0.046399288,-46.58,134.44,8.7649523849,0.040338628,-148.52,177.8,8.2504459224,0.039361047,-110.34,167.9,7.8560114448,0.037525441,34.92,67.08,7.9095145689
249,0.046509725,-21.52,115.44,8.3310296191,0.040527247,-183.5,194.6,8.4150957535,0.039527808,36.5,65.5,7.8907701705,0.037669122,-100.84,154.36,7.7643206713
250,0.046668794,5.38,96.62,8.9341431655,0.040705288,-25.2,127.2,7.5531064915,0.039669565,-139.32,174.66,8.2140349547,0.037829705,23.36,78.64,6.9936837376
251,0.046887032,-13.8,111.76,8.7657973272,0.040876775,-125.28,174.76,7.6337662442,0.039843406,-15.06,113.02,8.5117921147,0.037991192,8.98,93.02,6.8439313915
252,0.047020374,34.2,67.8,8.8350221958,0.040999197,4.26,97.74,7.5421030001,0.039963941,-173.66,190.82,8.7097297221,0.038153079,11.08,90.92,6.694481073
253,0.047135068,-20.68,116.62,8.9693571398,0.041156134,7.5,92.48,7.731976111,0.040082459,1.64,100.36,8.5470141456,0.038266218,33.62,68.38,6.6206406127
254,0.047271161,11.9,90.1,8.8747467177,0.04128949,20.38,81.62,7.3987899493,0.04020824,-34.02,127.94,8.6737863601,0.038376845,-4.44,104.42,6.7300758269
255,0.047366706,-97.18,158.78,8.4603675087,0.041418884,33.14,68.86,7.5331232752,0.040341322,8.14,93.86,8.38651218,0.03857562,14.54,87.46,6.9022975369
256,0.04750525,12.64,89.36,8.4190796441,0.04153016,-12.02,107.96,7.7476775422,0.040479369,21.26,80.74,8.5823188866,0.038668583,12.04,87.94,7.2136576609
257,0.0476615,-190.76,197.82,8.0128231957,0.041781253,-35.7,125.58,7.512309283,0.040599279,52.54,49.46,8.6899459768,0.038786601,52.42,49.58,7.5094435536
258,0.047843342,-155.28,188.6,8.331042041,0.04192189,-94.28,157.9,7.441683045,0.04074598,23.1,78.9,9.0249275231,0.038944677,-13.02,113,7.6440985683
259,0.048140436,-194.48,199.52,8.8276813124,0.04204418,33.3,68.7,7.386702399,0.040874865,31.08,70.92,9.2891011716,0.039118582,-120.34,173.86,7.9268645423
260,0.048561016,-131.56,177,8.6866244486,0.042162713,17.04,84.96,7.4706300945,0.040989094,-33.68,127.6,9.3944101729,0.039264739,34.26,67.74,8.2002625484
261,0.048783297,-142.74,182.12,9.9140756246,0.042297279,20.6,81.4,7.4641745343,0.041103483,14.7,87.3,9.0699538498,0.039386888,9.82,92.18,8.0848626058
262,0.049088345,-83.64,155.34,10.4893301232,0.042415011,-4.22,102.18,7.6033783948,0.04119755,52.58,49.42,9.6520616643,0.03952147,-14.9,108.82,8.486478536
263,0.049214785,-199,200,10.3092870285,0.04257378,31.6,70.4,7.3390333522,0.041311198,38.54,63.46,9.481762844,0.039728005,-32.98,126.9,8.5066331587
264,0.049411263,-159.04,186.3,10.3733240927,0.042725438,38.34,63.66,7.2516802253,0.041449734,-20.02,117.98,9.9879838632,0.039858885,-28.56,118.44,8.5775542064
265,0.049567554,-173.14,192.32,11.5630021295,0.042902173,25.66,76.34,7.4194512373,0.041590244,-43.82,127.64,10.1454910762,0.040033299,-196.12,199.14,8.4976378265
266,0.049799731,-159.58,188.86,12.981510574,0.043016762,6.42,95.58,7.1476392709,0.041701943,39.98,62.02,10.2849457274,0.040216898,18.7,81.28,8.0795175179
267,0.049920815,-125.22,168.64,13.0943382735,0.043122678,14.12,87.88,7.6149372994,0.041810629,12.62,85.34,9.7637129403,0.04030902,-119.88,163.3,8.1708903828
268,0.050051016,-19.14,117.1,13.0723667165,0.043294621,-62.98,142.76,7.8867394142,0.0419068,-0.38,102.38,9.2297755858,0.040423213,36.8,65.2,8.2969700314
269,0.05021672,36.26,65.74,13.6737358073,0.043509927,21.7,78.28,8.2099052139,0.042001076,50.88,51.12,8.519743588,0.04054151,13.3,86.68,8.5360850952
270,0.050369538,37.72,64.28,13.3075489681,0.043590715,23.38,78.62,8.3136726953,0.042094906,19.46,80.52,8.2996853709,0.040683535,-178.64,191.76,8.6419122705
271,0.050482273,21.66,80.34,11.9978461903,0.043702529,11.72,90.28,8.2674429188,0.042227527,38.36,63.64,8.6316096227,0.040791277,38.2,63.8,8.6528015653
272,0.050636488,35.68,66.32,12.5045354497,0.043801239,-101.46,165.08,8.6041611399,0.042414854,7.62,92.36,8.0834330251,0.040885746,-104.28,165.88,8.6374823752
273,0.050756731,-22.1,120.06,13.5506216014,0.043927709,-158.06,183.3,8.8134229332,0.04252723,-34.4,128.32,8.5379497371,0.041002232,-8.36,108.34,8.8629081401
274,0.050873851,-47.26,133.1,14.3494242167,0.044041657,-64.54,148.36,8.7576294423,0.042649054,-25.44,115.32,8.0321111924,0.041145921,-120.46,167.92,9.1362618855
275,0.05099776,34.9,67.1,14.6974027147,0.04416466,-11.26,107.2,8.410756408,0.042832478,-2.56,104.56,7.7141581095,0.041245736,-22.12,118.06,8.9023848232
276,0.051145546,-7.86,107.84,13.8885607082,0.04427756,-70.1,151.9,8.5187646573,0.042949109,-148.18,179.48,7.3547358249,0.04135691,-5.78,105.76,8.9162799737
277,0.05128174,-126.04,175.52,15.166397084,0.04439464,-130.7,178.16,8.1198129024,0.043058108,52.56,49.44,7.8047016683,0.04148491,-32.88,120.74,8.8065171568
278,0.051430786,4.02,93.94,16.3538699917,0.044559374,-73.66,151.42,7.6298339262,0.043206167,17.78,84.22,8.0066414066,0.041589085,21.26,80.74,9.2702552078
279,0.051571526,-174.32,193.5,16.4218038441,0.044679631,21.66,80.34,7.1804251831,0.043363591,19.7,82.3,8.581910199,0.041702154,-146.46,179.78,9.1108242613
280,0.051717417,-148.34,177.62,17.2710815365,0.044794684,-4.2,104.18,7.4113627381,0.043472731,14.74,85.24,7.983457988,0.041876092,-74.1,141.76,9.0566922888
281,0.051828187,-25.92,117.82,17.4315971359,0.044924516,-36.24,128.14,7.0850699607,0.04357928,20.16,81.84,7.4637802763,0.042039869,-175,192.16,8.9709517609
282,0.051953245,-1.02,96.96,16.248251028,0.045062469,37.74,64.26,6.9525385145,0.043678983,38.58,63.42,7.5556504259,0.04221467,32.48,69.52,8.7341515715
283,0.052048276,-20.82,116.76,16.1585383383,0.045173196,6.64,95.36,7.0491983948,0.043787648,-24.1,116,7.353515156,0.042342331,-13.26,109.2,8.5896229238
284,0.052160094,38.74,63.26,15.198393637,0.045359414,15.86,86.14,7.1086826111,0.043945163,20.94,81.06,7.1277942167,0.042486804,-5.72,103.68,8.2241078526
285,0.052261091,37.5,64.5,14.3265016479,0.045488951,-7.06,109.06,7.224715099,0.044066688,-1.6,103.6,7.2531576413,0.042691222,12.7,89.3,8.2090564464
286,0.052388149,52.02,49.98,14.7202663104,0.045602113,51.86,50.14,7.4224953567,0.044248069,-153.74,181,7.536128853,0.042814258,-7.18,101.1,8.0727677122
287,0.052497661,52.7,49.3,13.2842291194,0.045709165,52.28,49.72,7.1271163888,0.044443269,-3.54,103.52,7.1627928056,0.04298245,-40.58,128.44,7.8386884731
288,0.052617856,53.26,48.74,13.2009889137,0.045813007,22.44,79.56,7.0301017932,0.044553675,-100.6,162.2,6.902358826,0.043119272,5.9,94.08,7.1670261765
289,0.052716569,-55.14,140.98,12.1329733337,0.045918816,17.8,84.2,7.3527375348,0.044725732,-157.26,186.54,6.701634168,0.043283509,-7.9,107.88,6.7337370098
290,0.052846432,20.26,81.74,11.4021000565,0.046060923,18.42,83.58,6.9539640085,0.044957757,-188.48,197.56,6.8896121631,0.043436537,-33.62,123.5,6.7598614313
291,0.052974275,-25.3,117.2,11.5726263766,0.046182799,-43.34,131.2,7.0991563647,0.045092055,-141.9,181.28,7.0153009511,0.043731063,-119.9,171.4,7.2810611126
